20.03,7.36,303
20.71,7.16,303
20.22,6.8,297
20.14,7.25,309
20.83,6.65,293
20.08,7.04,312
20.15,6.92,297
19.98,6.66,288
20.38,7.18,303
20.79,7.43,306
20.09,7.06,314
20.41,6.57,313
20.8,6.67,290
20.85,7.21,291
20.86,6.96,295
20.55,6.93,314
20.74,7.43,301
20.42,6.56,295
20.12,7.46,315
20.72,7.29,300
20.81,6.78,293
20.6,7.42,312
20.78,7.1,308
20.81,6.7,295
20.42,6.73,302
20.22,6.86,313
20.21,6.51,305
20.76,6.9,303
20,6.96,301
20.75,6.62,308
20.67,6.95,287
20.44,7.19,304
20.06,7.09,291
20.75,7.18,299
20.64,6.75,305
20.43,6.58,293
20.65,7.48,306
20.29,6.77,305
20.05,6.73,309
20.05,7.31,298
20.8,6.96,301
20.48,7.5,301
20.16,6.51,293
20.19,6.51,294
20.38,7.39,299
20.82,6.55,305
20.54,7.2,288
20.67,6.53,312
20.24,7.25,295
20.15,7.11,308
20.58,7.16,315
20.87,7.37,288
20.45,7.32,310
20,6.6,303
20.26,7.48,295
20.54,6.98,290
20.27,7.35,312
20.47,7.48,288
20.42,6.78,295
20.82,7.46,294
20.63,7.31,293
20.85,7.05,294
20.78,6.96,312
20.5,6.7,309
20.18,7.07,301
20.6,7.02,297
20.32,6.75,296
20.33,7.26,287
20.19,7.12,299
19.99,6.7,288
20.03,6.84,312
20.85,7.18,299
20.04,7.27,297
20.75,7.3,313
20.88,7.22,311
20.3,6.95,307
20.44,6.87,298
20.35,7.31,315
20.38,6.85,300
20.3,6.67,304
20.07,7.08,310
20.1,7,309
20.4,6.73,306
20.42,7.4,292
20.63,7.21,313
20.31,7.21,292
20.63,6.78,294
20.76,6.99,292
20.44,7.49,301
20.39,6.67,300
20.58,6.76,303
20.68,6.96,310
20.35,7.44,307
20.01,7.39,305
20.4,6.59,307
20.89,6.99,289
20.48,7.35,312
19.99,7.47,309
20.48,7.34,306
20.58,7.01,291
20.44,6.61,309
20.76,7.31,296
20.43,7.35,299
20.1,6.76,315
20.78,7.26,311
20.05,7.32,297
19.98,7.04,309
20.84,7.48,300
20.73,6.58,305
20.7,6.51,287
20.41,7.09,305
20.83,6.66,304
20.07,7.17,290
20.4,7.42,315
20.09,7.3,292
20.56,6.57,312
20.01,7.1,299
20.03,7.2,297
20.57,6.51,287
20.05,6.63,308
20.4,7.18,307
20.5,6.93,309
20.2,6.59,298
20.33,7.26,288
20.47,7.15,300
20.71,6.89,291
20.44,6.74,292
20.72,6.57,311
20.38,7.27,312
20.72,6.71,308
20.71,6.8,308
20.32,7.19,304
20.35,7.13,289
20.83,6.79,306
20.43,6.73,313
20.56,6.5,293
20.3,7.45,288
20.31,7.1,312
20.82,7.17,300
20.66,7.37,300
20.5,7.29,309
20.72,6.65,291
20.73,7.47,305
20.35,6.54,294
20.55,7.12,313
20.87,6.59,305
20.64,6.91,306
20.24,7.27,298
20.03,7.32,312
20.62,6.77,311
20.32,6.82,301
20.1,7.35,302
20.6,7.14,300
20.66,6.8,314
20.86,6.68,301
20.39,6.87,303
20.1,6.68,309
20.13,7.47,288
20.07,6.6,309
20.42,7.06,298
20.27,6.72,298
20.66,6.76,310
20.75,6.77,299
20.27,6.51,313
20.63,6.59,296
20.33,7.06,295
20.1,6.72,301
20.68,6.65,315
20.54,6.77,297
20.28,6.59,315
20.22,6.76,310
20.51,7.09,302
20.2,7.08,311
20.32,6.59,290
20.21,6.74,308
20.03,6.65,303
20.42,6.6,309
20.84,7.21,292
20.02,7.06,298
20.13,6.58,295
20.59,7.02,312
20.69,7.37,294
20.16,7.2,306
20.82,7.19,290
20.37,7.2,311
20.67,7.25,311
20.36,6.88,309
20.55,6.67,313
